LANDSAT_ID,PATH,ROW,date,site_no,width_sv,lat,lon,country
LT05_L1TP_017039_20040629_20160914_01_T1,17,39,2004-06-29,02317620,32.004000000000005,30.59826888,-83.073195,United States
LT05_L1TP_017039_20050429_20160912_01_T1,17,39,2005-04-29,02319394,52.4256,30.41049435,-83.18013979,United States
LT05_L1TP_017039_20080421_20160909_01_T1,17,39,2008-04-21,02317620,33.8328,30.59826888,-83.073195,United States
LT05_L1TP_017039_20090408_20160910_01_T1,17,39,2009-04-08,02231000,54.864000000000004,30.35884726,-82.0815013,United States
LT05_L1TP_017039_20090408_20160910_01_T1,17,39,2009-04-08,02319394,115.51920000000001,30.41049435,-83.18013979,United States
LT05_L1TP_017039_20100427_20160902_01_T1,17,39,2010-04-27,02246025,86.56320000000001,30.0825,-81.8094444,United States
LT05_L1TP_017039_20100427_20160902_01_T1,17,39,2010-04-27,02246025,85.95360000000001,30.0825,-81.8094444,United States
LT05_L1TP_017039_20100427_20160902_01_T1,17,39,2010-04-27,02246025,87.47760000000001,30.0825,-81.8094444,United States
LT05_L1TP_017039_20100427_20160902_01_T1,17,39,2010-04-27,02246025,88.69680000000001,30.0825,-81.8094444,United States
LT05_L1TP_017039_20100513_20160901_01_T1,17,39,2010-05-13,02315500,34.1376,30.3257812,-82.7381826,United States
LT05_L1TP_017039_20101004_20160831_01_T1,17,39,2010-10-04,02320500,63.3984,29.955785,-82.9276278,United States
LT05_L1TP_017040_19900725_20160930_01_T1,17,40,1990-07-25,02240500,31.0896,29.37166667,-81.9019444,United States
LT05_L1TP_017040_19950418_20160926_01_T1,17,40,1995-04-18,02240500,30.48,29.37166667,-81.9019444,United States
LT05_L1TP_017040_19960216_20160925_01_T1,17,40,1996-02-16,02313000,46.6344,28.98886759,-82.3495406,United States
LT05_L1TP_017040_19960404_20160925_01_T1,17,40,1996-04-04,02312500,52.1208,28.5927714,-82.222032,United States
LT05_L1TP_017040_19980205_20160923_01_T1,17,40,1998-02-05,02311500,38.7096,28.3525042,-82.12591619,United States
LT05_L1TP_017040_20010504_20160918_01_T1,17,40,2001-05-04,02312700,38.7096,28.8002651,-82.1528658,United States
LT05_L1TP_017040_20010504_20160918_01_T1,17,40,2001-05-04,02312720,46.9392,28.82331955,-82.1831448,United States
LT05_L1TP_017040_20040121_20160914_01_T1,17,40,2004-01-21,02312500,37.7952,28.5927714,-82.222032,United States
LT05_L1TP_017040_20050208_20160912_01_T1,17,40,2005-02-08,02312500,38.4048,28.5927714,-82.222032,United States
LT05_L1TP_017040_20060126_20160911_01_T1,17,40,2006-01-26,02312500,35.6616,28.5927714,-82.222032,United States
LT05_L1TP_017040_20070809_20160908_01_T1,17,40,2007-08-09,02313230,30.7848,29.00997485,-82.6167699,United States
LT05_L1TP_017040_20081217_20160905_01_T1,17,40,2008-12-17,02312762,34.7472,28.91220435,-82.2800934,United States
LT05_L1TP_017040_20100427_20160901_01_T1,17,40,2010-04-27,02313000,31.3944,28.98886759,-82.3495406,United States
LT05_L1TP_017040_20100817_20160901_01_T1,17,40,2010-08-17,02239000,43.586400000000005,29.18331078,-81.9923091,United States
LT05_L1TP_017040_20100817_20160901_01_T1,17,40,2010-08-17,02240000,31.0896,29.21469888,-81.9859203,United States
LT05_L1TP_017040_20100817_20160901_01_T1,17,40,2010-08-17,02312762,39.0144,28.91220435,-82.2800934,United States
LT05_L1TP_018029_19850429_20170219_01_T1,18,29,1985-04-29,02EB004,31.5,45.21278,-79.27528,Canada
LT05_L1TP_018029_19850429_20170219_01_T1,18,29,1985-04-29,02EB008,44,45.14861,-79.11306,Canada
LT05_L1TP_018029_19920603_20170124_01_T1,18,29,1992-06-03,02EB008,35.5,45.14861,-79.11306,Canada
LT05_L1TP_018031_19840629_20161004_01_T1,18,31,1984-06-29,03103500,57.302400000000006,41.2661668,-80.4725697,United States
LT05_L1TP_018031_19870521_20161003_01_T1,18,31,1987-05-21,03103500,55.473600000000005,41.2661668,-80.4725697,United States
LT05_L1TP_018031_19880405_20161003_01_T1,18,31,1988-04-05,03097550,54.254400000000004,41.17255756,-80.75702408,United States
